"symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PIK3R3",1722.60435194374,-0.158891556589001,0.138380931188941,-1.14821858202454,0.250878340098633,0.548834357151099
"KIF17",325.74743431994,-0.240146654670441,0.209052716339502,-1.14873730834687,0.250664316928149,0.548605781345456
"H2AZ2",5913.06461511425,-0.100345266807312,0.0873394750194826,-1.14891080791279,0.250592760568437,0.548605781345456
"HPS5",5673.22114284081,-0.210367383880036,0.183069111542739,-1.14911457267287,0.250508740157364,0.548506245296214
"RNF157",927.270362766615,-0.338449177748012,0.294474932423498,-1.14933103121074,0.250419507138131,0.548471564139289
"LINC00630",70.9123694905026,-0.256414602629257,0.222969413199902,-1.1499990018782,0.250144282373493,0.548029382051339
"TCHP",888.620835466374,-0.0861180281281498,0.0748678371444173,-1.15026734326559,0.250033776851289,0.54786758962313
"ALDH1L2",1587.45529665206,-0.370049092239,0.321669099792931,-1.15040298392731,0.249977931719883,0.547825537754453
"DCLRE1B",573.659831873876,-0.126341503118286,0.109816265581569,-1.15048078214282,0.249945905053563,0.547825537754453
"MAPKAPK5-AS1",539.387576105998,-0.105401725364957,0.091615337782321,-1.15048121762529,0.2499457257895,0.547825537754453
"ARNT2",2340.18094116372,-0.369058336540351,0.320502955684486,-1.15149745109891,0.24952764326669,0.547480938970046
"SPATA2",660.582181314891,-0.137961728387684,0.119802344735798,-1.15157786512387,0.249494581492416,0.547480938970046
"FAM222B",1238.81402601484,-0.155594906088384,0.13507750161639,-1.15189357388517,0.249364809213722,0.547469069815642
"LOXL4",3073.1527202909,-0.486877392447346,0.422632754124577,-1.15201055217749,0.249316737196195,0.547469069815642
"ST3GAL3",514.501497976897,-0.144705438809324,0.125589550470479,-1.15220922654181,0.249235107169088,0.547401603489962
"TUFT1",502.659947707043,-0.262800374625998,0.227865838068844,-1.15331186479387,0.248782401931361,0.546799054720395
"PUM1",4024.36641642351,-0.0836242490690181,0.072493324614226,-1.15354412994611,0.248687115236076,0.546680044759286
"SLC25A4",2530.43227439053,-0.382717266062537,0.331751116279357,-1.15362766629024,0.248652850722412,0.546680044759286
"GAB2",3597.72415061807,-0.190451139690125,0.165079852583316,-1.15369099687077,0.24862687630682,0.546680044759286
"SEPTIN7P2",554.522035776082,-0.164635420549596,0.14268910045632,-1.15380516117273,0.248580057733562,0.546680044759286
"NRAV",266.092835187675,-0.123163305359903,0.106734548814724,-1.15392163762922,0.248532297305219,0.546680044759286
"SGCB",1960.99081447878,-0.141161022031059,0.122309497842469,-1.15412968347617,0.248447005403703,0.546680044759286
"FAM13B",2471.85114374481,-0.123319916380988,0.10679629950808,-1.15472087468404,0.24820474836944,0.54663613740597
"ELF2",1617.02701276048,-0.113512971418888,0.0982472492670735,-1.15538065712473,0.24793457937653,0.54663613740597
"PRRC2A",9431.13400651737,-0.130409159407826,0.112838024444835,-1.15571998047149,0.24779571276302,0.546577168068078
"CYB5RL",256.875470472431,-0.147516064096415,0.127626683986721,-1.15584029521415,0.247746487550167,0.546577168068078
"MYBBP1A",1080.426186767,-0.173377610226142,0.149982630820572,-1.15598459153286,0.247687459614758,0.546577168068078
"PLA2G12A",1295.92610796911,-0.137463982956795,0.118893044928375,-1.15619869134993,0.247599894993672,0.546577168068078
"LOC100288637",249.037702534158,-0.294163661235899,0.254213962257226,-1.15714990091005,0.247211122103846,0.545924561312659
"OSBPL8",6508.6940374596,-0.115622243245231,0.0999042000899298,-1.15733115465769,0.247137089632538,0.545922397524079
"AGBL5",956.101381947821,-0.166349248717801,0.143728415873324,-1.15738594701005,0.247114712940827,0.545922397524079
"LAMB1",9199.32394000687,-0.28170146275366,0.243295609714238,-1.15785674507046,0.246922501827663,0.545690331556447
"RENBP",1759.03574064742,-0.210981244039742,0.182203280503959,-1.15794426673431,0.246886781204335,0.545690331556447
"SYPL2",104.637991483583,-0.360363797175444,0.311065642659877,-1.15848151565061,0.246667590615678,0.545288242766147
"HUS1",924.64049225814,-0.122968456555134,0.106140460589445,-1.15854459149919,0.246641865433903,0.545288242766147
"SNRPD3",3320.36922231182,-0.141548820086614,0.122110528259911,-1.15918604319956,0.246380359197743,0.544975706462848
"C11orf58",8312.86263600677,-0.0890259298949334,0.0767711133631473,-1.15962796415128,0.246200310497015,0.544658058124392
"DLGAP1",288.996935379754,-0.506951612946278,0.436996843562117,-1.16008072006638,0.246015943049363,0.544330760150375
"CAPRIN2",1162.92484777087,-0.157734970387688,0.135963399571435,-1.16012817335311,0.245996625127218,0.544330760150375
"AK5",150.192316681589,-0.383658874676787,0.33060332698024,-1.16048098541887,0.245853030992065,0.544182440792384
"PPP6R3",4353.75082616328,-0.0889415285928852,0.0766269761519542,-1.16070779586174,0.2457607504236,0.544097756380834
"HIBADH",4208.09461750484,-0.185258935992609,0.159350839209356,-1.16258525472348,0.244997816180126,0.542801268993205
"ZNF227",389.408658115323,-0.106726973839036,0.0917885628699835,-1.16274806470401,0.244931734237682,0.542735315035788
"NDUFS5",3441.07626193207,-0.14137362928997,0.121527623524113,-1.1633044832965,0.244705987335452,0.542395919726483
"KATNAL2",156.862119056278,-0.31407486347015,0.269829178256481,-1.16397665181937,0.244433473862217,0.541952633191617
"PFN1P2",123.270309691866,-0.364565314376587,0.313193650591522,-1.16402524025644,0.244413783188103,0.541952633191617
"LAS1L",1396.03209418158,-0.16309364797505,0.140044415200957,-1.16458516207889,0.244186952806062,0.541566730470308
"DDX18",4364.27151267647,-0.113239170999789,0.097210380925544,-1.16488763773616,0.244064478163328,0.541375436424621
"SBDSP1",1281.62475539657,-0.118312024824375,0.101552744701185,-1.16503030196282,0.244006727331637,0.541327675033198
"ACTL6A",2048.04113332292,-0.146867611694128,0.126039421546799,-1.16525139429964,0.243917247569532,0.541209498541304
"PLK1",643.398219443284,-0.37802351478121,0.324346209420277,-1.16549385749528,0.243819145162974,0.541209498541304
"TMEM209",1535.87555817461,-0.143988984569162,0.123537261468819,-1.16555104797677,0.243796009510369,0.541209498541304
"PSMD4",4617.06081571283,-0.119754626498069,0.102723799719647,-1.16579241446385,0.24369838487946,0.541209498541304
"FOXJ3",2869.16514230574,-0.115470665356493,0.0990280972469802,-1.16603942281658,0.243598506740111,0.541144958641155
